page,url,error,timestamp
494,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/494,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.469998
500,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/500,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.530740
495,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/495,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.546965
497,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/497,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.546965
498,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/498,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.547963
499,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/499,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:19.560580
505,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/505,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:41.975138
502,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/502,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:41.976452
509,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/509,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:41.976710
508,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/508,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:41.989659
514,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/514,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:42.005115
519,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/519,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:42.018829
516,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/516,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:42.034330
518,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/518,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:42.035361
520,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/520,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:28:42.048847
522,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/522,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.477162
521,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/521,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.566228
525,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/525,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.633200
523,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/523,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.634707
528,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/528,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.667272
532,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/532,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.725693
535,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/535,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.725693
536,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/536,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.756082
534,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/534,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:04.799454
543,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/543,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:28.159662
541,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/541,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:28.159662
546,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/546,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:28.222765
545,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/545,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:28.239303
550,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/550,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:28.253816
558,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/558,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:28.254321
555,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/555,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:28.255324
563,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/563,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:50.909836
565,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/565,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:50.925006
561,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/561,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:50.986031
564,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/564,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.000978
576,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/576,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.141908
566,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/566,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.188809
570,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/570,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.188809
575,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/575,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.281259
572,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/572,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.281259
567,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/567,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.328160
574,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/574,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.328160
573,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/573,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.542760
577,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/577,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:29:51.542760
583,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/583,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.974374
585,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/585,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.975628
582,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/582,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.975628
581,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/581,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.976630
594,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/594,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.976630
592,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/592,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.988182
587,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/587,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.989179
590,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/590,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.990175
599,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/599,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:13.991176
600,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/600,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:14.002598
608,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/608,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.421585
604,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/604,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.422582
607,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/607,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.422582
610,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/610,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.422582
601,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/601,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.454179
616,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/616,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.455691
613,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/613,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.476790
618,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/618,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.477786
619,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/619,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:36.642251
624,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/624,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.079882
621,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/621,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.109495
628,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/628,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.144386
625,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/625,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.146394
631,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/631,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.147391
623,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/623,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.156944
635,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/635,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.161932
634,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/634,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.173934
637,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/637,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.175982
632,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/632,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.187478
622,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/622,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:30:59.202561
641,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/641,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:21.658531
644,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/644,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:21.658531
653,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/653,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:21.708586
656,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/656,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:21.709586
648,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/648,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:21.723101
658,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/658,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:21.723101
660,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/660,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:21.769897
654,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/654,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:21.785937
662,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/662,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.183833
665,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/665,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.201010
679,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/679,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.202006
663,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/663,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.203002
661,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/661,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.203002
666,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/666,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.203002
672,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/672,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.216014
673,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/673,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.216014
678,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/678,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.231075
675,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/675,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.231075
677,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/677,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.232073
676,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/676,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:31:44.245806
683,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/683,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:06.685168
692,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/692,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:06.731178
682,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/682,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:06.747741
685,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/685,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:06.747741
686,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/686,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:06.747741
694,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/694,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:06.821245
697,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/697,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:06.823751
690,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/690,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:06.823751
709,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/709,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.716894
705,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/705,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.717890
714,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/714,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.718892
707,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/707,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.718892
708,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/708,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.855503
710,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/710,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.855503
702,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/702,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.856507
712,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/712,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.901903
717,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/717,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:29.901903
720,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/720,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:30.118056
727,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/727,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.518454
735,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/735,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.518454
728,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/728,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.518454
732,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/732,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.537822
734,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/734,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.547389
737,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/737,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.547389
733,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/733,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.548392
739,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/739,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.548392
740,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/740,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:32:52.590519
744,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/744,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:33:15.011228
750,https://www.fotocasa.es/es/comprar/viviendas/espana/todas-las-zonas/l/750,Failed to perform, curl: (56) Recv failure: Connection was reset. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.,2026-01-21T04:33:15.026427
